Geneid	Ch_A1_featurecounts.txt	Ch_A2_featurecounts.txt	Ch_A3_featurecounts.txt	Ch_B1_featurecounts.txt	Ch_B2_featurecounts.txt	Ch_B3_featurecounts.txt	Ch_C1_featurecounts.txt	Ch_C2_featurecounts.txt	Ch_C3_featurecounts.txt	external_gene_name
ENSG00000274640	0	0	0	0	0	0	0	0	0	SNORD109A
ENSG00000274641	4	4	2	5	2	8	9	15	0	H2BC17
ENSG00000274642	2	5	3	3	4	15	27	9	5	
ENSG00000274647	0	0	0	0	0	0	0	0	0	
ENSG00000274649	0	0	1	0	4	1	0	2	0	
ENSG00000274652	0	0	0	0	0	0	0	0	0	NA
ENSG00000274653	10	12	6	3	7	4	8	22	4	
ENSG00000274654	1	5	2	12	3	9	6	17	17	
ENSG00000274655	0	0	0	0	0	0	0	0	0	
ENSG00000274656	0	0	0	0	0	0	0	0	0	RN7SL625P
ENSG00000274658	0	0	0	0	0	0	0	0	0	TBC1D3JP
ENSG00000274659	4	4	0	19	1	6	5	4	0	LINC02371
ENSG00000274660	0	0	0	0	0	0	0	0	0	Metazoa_SRP
ENSG00000274662	0	0	0	0	0	0	0	0	0	RN7SKP236
ENSG00000274663	0	0	0	0	0	0	0	0	0	RNA5SP526
ENSG00000274664	0	0	0	0	0	0	0	0	0	
ENSG00000274666	0	0	0	0	0	0	0	0	0	
ENSG00000274667	25	13	9	14	15	12	9	10	26	
ENSG00000274670	0	0	0	0	0	0	0	0	0	
ENSG00000274677	5	7	5	11	2	2	4	2	4	
ENSG00000274678	0	0	0	1	0	0	0	0	0	
ENSG00000274680	0	0	0	0	0	0	0	0	0	MYO5BP1
ENSG00000274682	2	0	0	0	2	4	0	0	0	
ENSG00000274685	0	0	0	0	0	0	0	0	0	
ENSG00000274686	0	0	0	0	0	0	0	0	0	Metazoa_SRP
ENSG00000274688	0	0	0	0	0	0	0	1	0	
ENSG00000274691	0	0	0	0	0	0	0	0	0	
ENSG00000274693	0	0	0	0	0	0	0	0	0	
ENSG00000274695	0	0	0	0	2	4	0	2	0	
ENSG00000274697	1	0	0	0	0	0	0	0	0	MIR6761
ENSG00000274698	11	4	18	21	10	16	20	14	17	
ENSG00000274701	0	0	0	0	0	0	0	0	0	Metazoa_SRP
ENSG00000274702	1	0	0	0	0	0	0	0	0	
ENSG00000274704	0	0	0	0	0	0	0	0	0	Metazoa_SRP
ENSG00000274705	0	0	0	0	0	0	0	0	0	MIR486-1
ENSG00000274709	0	0	0	0	0	0	0	0	0	
ENSG00000274711	0	0	0	0	0	0	0	0	0	Metazoa_SRP
ENSG00000274712	0	0	0	0	0	0	0	0	0	
ENSG00000274713	0	0	0	2	0	1	1	0	1	MIR7974
ENSG00000274716	0	0	0	0	0	0	0	0	0	U4
ENSG00000274717	0	0	0	0	0	0	0	0	0	ADAMTS7P5
ENSG00000274718	18	26	33	24	52	35	22	60	80	
ENSG00000274719	0	0	0	0	0	0	0	0	0	
ENSG00000274721	3	2	12	1	10	3	5	3	0	
ENSG00000274723	0	0	0	0	0	0	0	0	0	
ENSG00000274727	0	0	2	0	0	0	5	4	0	IQSEC3P3
ENSG00000274730	0	0	0	0	0	0	0	0	0	
ENSG00000274732	0	0	0	0	0	0	0	0	0	
ENSG00000274736	0	0	0	0	0	0	0	0	0	CCL23
ENSG00000274737	2	2	1	2	2	6	4	1	1	
ENSG00000274740	0	0	0	0	0	0	0	0	0	
ENSG00000274742	0	0	0	0	0	0	0	0	0	Metazoa_SRP
ENSG00000274747	0	0	0	0	0	0	0	0	0	RN7SL627P
ENSG00000274748	0	0	0	0	0	0	0	0	0	
ENSG00000274749	0	0	0	0	0	0	0	0	0	KRTAP7-1
ENSG00000274750	184	181	171	150	138	200	286	314	269	H3C6
ENSG00000274751	0	3	1	0	0	0	4	0	2	
ENSG00000274752	0	0	0	0	0	0	0	0	0	TRBV12-3
ENSG00000274755	0	0	0	0	0	0	0	0	0	U2
ENSG00000274756	5	4	7	9	1	17	11	10	2	
ENSG00000274758	0	0	0	0	0	0	0	0	0	
ENSG00000274759	0	0	0	0	2	0	0	0	0	RNA5SP527
ENSG00000274760	0	0	0	0	0	0	0	0	0	
ENSG00000274764	0	0	0	0	0	0	0	0	0	PRAMEF27
ENSG00000274765	0	3	4	2	1	8	0	2	0	
ENSG00000274766	0	0	0	0	0	0	0	0	0	
ENSG00000274767	0	0	0	0	0	0	0	0	0	
ENSG00000274769	0	0	0	0	0	0	0	2	0	
ENSG00000274770	0	0	0	0	0	0	0	0	0	MIR6128
ENSG00000274772	0	0	0	0	0	0	0	0	0	Metazoa_SRP
ENSG00000274775	0	0	1	0	0	0	0	0	0	FSIP2LP
ENSG00000274776	0	7	0	4	2	1	2	0	0	
ENSG00000274777	0	0	0	0	0	0	0	0	0	
ENSG00000274790	0	0	0	0	0	0	0	0	0	Y_RNA
ENSG00000274792	0	0	0	0	0	0	0	0	0	
ENSG00000274797	0	0	1	0	0	0	0	0	2	
ENSG00000274798	4	4	0	4	4	1	0	0	0	
ENSG00000274799	0	1	0	0	0	0	2	0	0	Metazoa_SRP
ENSG00000274800	0	0	0	0	0	0	0	0	0	
ENSG00000274805	1	0	2	1	0	1	0	1	7	MIR6768
ENSG00000274808	0	1	0	0	0	0	0	0	2	TBC1D3B
ENSG00000274809	0	0	0	0	0	0	0	0	0	MIR6078
ENSG00000274810	0	0	0	0	0	0	0	0	0	NPHP3-ACAD11
ENSG00000274813	0	0	0	0	0	0	0	0	0	
ENSG00000274814	0	0	0	0	0	0	0	0	0	
ENSG00000274816	0	0	0	0	0	0	0	0	0	MIR6772
ENSG00000274817	0	1	9	0	8	0	7	2	0	
ENSG00000274818	30	13	30	31	14	19	13	21	23	
ENSG00000274819	0	0	0	0	0	0	0	0	0	
ENSG00000274820	0	0	0	0	0	0	0	0	0	
ENSG00000274822	0	0	0	0	0	0	0	0	0	MIR6762
ENSG00000274823	0	0	0	0	0	0	0	0	0	APONP
ENSG00000274824	0	0	0	0	0	0	0	0	0	MIR7152
ENSG00000274825	11	4	7	15	17	10	6	8	17	
ENSG00000274827	20	2	5	5	9	15	3	15	10	LINC01297
ENSG00000274828	160	183	155	242	171	202	168	237	242	NA
ENSG00000274832	0	0	0	0	0	0	0	0	0	
ENSG00000274833	0	0	0	0	0	0	0	0	0	
ENSG00000274834	0	0	0	0	0	0	1	0	0	
ENSG00000274835	0	0	0	0	0	0	0	0	0	
ENSG00000274836	0	0	0	0	0	0	0	0	0	
ENSG00000274837	0	0	0	0	0	0	0	0	0	
ENSG00000274838	0	0	0	0	0	0	0	0	0	MIR6788
ENSG00000274840	0	0	0	0	0	0	0	0	0	BALR6
ENSG00000274841	0	0	0	0	0	0	0	2	0	Metazoa_SRP
ENSG00000274844	0	0	0	0	0	0	0	0	0	
ENSG00000274845	0	0	0	0	0	0	0	0	0	
ENSG00000274847	0	0	0	0	1	0	0	0	0	MAFIP
ENSG00000274848	0	2	0	0	0	0	6	1	0	Metazoa_SRP
ENSG00000274849	38	19	46	80	32	51	73	49	47	
ENSG00000274852	0	0	0	0	0	0	0	0	0	RN7SL422P
ENSG00000274855	0	0	0	0	0	0	0	0	0	
ENSG00000274859	0	0	0	0	0	0	0	0	0	
ENSG00000274860	0	0	0	0	0	0	0	0	0	Metazoa_SRP
ENSG00000274862	0	0	0	0	0	0	0	0	0	U2
ENSG00000274863	0	0	0	0	0	0	0	0	0	
ENSG00000274864	0	0	0	0	0	0	0	0	0	
ENSG00000274866	0	0	0	0	0	0	0	0	0	
ENSG00000274867	0	0	0	0	0	0	0	0	0	
ENSG00000274868	1	1	0	1	0	1	2	0	0	
ENSG00000274874	0	0	0	0	0	0	0	0	0	
ENSG00000274878	0	0	0	0	0	0	0	0	0	
ENSG00000274879	0	0	0	0	0	0	0	0	0	
ENSG00000274883	0	0	0	0	0	0	0	0	0	Metazoa_SRP
ENSG00000274884	0	0	0	0	0	0	0	0	0	
ENSG00000274886	0	0	0	0	0	0	0	0	0	SEPTIN14P17
ENSG00000274892	0	0	0	0	0	0	0	0	0	
ENSG00000274893	0	0	0	0	0	0	0	0	0	
ENSG00000274895	26	32	29	33	24	35	34	31	31	
ENSG00000274898	0	2	0	0	0	2	0	2	0	
ENSG00000274899	0	0	0	0	0	0	0	0	0	
ENSG00000274901	0	0	0	0	0	0	0	0	0	
ENSG00000274902	0	0	0	2	4	2	0	0	4	NA
ENSG00000274903	0	0	0	0	0	0	0	0	0	
ENSG00000274904	0	0	0	0	0	0	0	0	0	
ENSG00000274915	0	0	0	0	0	0	0	0	0	
ENSG00000274917	0	0	0	0	0	0	0	0	0	RNA5-8SN5
ENSG00000274918	3	6	15	7	4	2	3	7	2	
ENSG00000274919	0	0	0	0	0	0	0	0	0	
ENSG00000274922	56	18	53	47	28	37	66	42	33	
ENSG00000274923	0	0	0	0	0	0	0	0	0	
ENSG00000274925	55	40	44	58	50	55	26	35	55	ZKSCAN2-DT
ENSG00000274927	0	0	0	0	0	0	0	0	0	KMT2CP3
ENSG00000274928	0	0	0	0	0	0	0	0	0	KRT89P
ENSG00000274929	2	2	0	0	7	4	0	0	0	
ENSG00000274930	0	0	0	0	0	0	0	0	0	
ENSG00000274932	0	0	0	0	0	0	0	0	0	MIR7150
ENSG00000274933	31	0	0	1	8	0	2	0	0	TBC1D3I
ENSG00000274934	0	0	0	0	0	0	0	0	0	
ENSG00000274937	0	0	0	0	0	0	4	0	0	
ENSG00000274940	0	0	0	0	0	0	0	0	0	MIR8083
ENSG00000274943	20	19	15	30	27	13	2	17	10	
ENSG00000274944	0	0	0	0	0	0	0	0	0	
ENSG00000274949	0	0	1	0	0	0	0	3	0	NA
ENSG00000274954	0	0	0	0	0	0	0	0	0	
ENSG00000274962	0	0	0	0	0	0	0	0	0	TEX28P1
ENSG00000274963	0	0	0	4	0	3	2	0	6	RN7SL600P
ENSG00000274964	82	76	102	100	91	90	28	77	93	
ENSG00000274966	0	0	0	0	0	1	0	0	0	
ENSG00000274967	0	0	0	0	0	0	0	0	0	Y_RNA
ENSG00000274969	0	0	0	0	0	0	0	0	0	MIR6771
ENSG00000274970	0	0	0	0	0	0	0	0	0	
ENSG00000274973	0	2	0	0	0	0	0	1	0	BSNDP2
ENSG00000274975	0	0	0	0	0	0	0	0	0	MIR6735
ENSG00000274976	0	0	0	0	0	0	0	0	0	
ENSG00000274977	0	0	0	0	0	0	0	0	0	
ENSG00000274978	0	0	0	0	0	0	0	0	0	RNU11
ENSG00000274979	0	0	0	0	0	0	0	0	0	
ENSG00000274984	0	0	0	0	0	0	0	0	0	Y_RNA
ENSG00000274985	0	0	0	0	0	0	0	0	0	PTCHD3P1
ENSG00000274986	0	1	2	1	0	0	0	0	0	MIR6750
ENSG00000274987	1	0	3	13	0	2	0	0	6	
ENSG00000274988	0	0	0	0	0	0	0	0	0	MIR6876
ENSG00000274993	0	0	0	0	0	0	0	0	0	
ENSG00000274994	0	0	0	0	0	0	0	0	0	MIR8056
ENSG00000274995	0	0	0	0	0	0	0	0	0	
ENSG00000274996	10	4	5	1	2	7	18	7	2	
ENSG00000274997	4	0	0	4	5	2	3	2	0	H2AC12
ENSG00000274998	0	0	0	0	0	0	0	0	0	SNORA17A
ENSG00000274999	0	0	0	0	0	0	0	0	0	MIR8052
ENSG00000275001	0	0	0	0	0	0	0	0	0	
ENSG00000275002	0	0	0	0	0	0	0	0	0	ZFAND2AP2
ENSG00000275004	221	296	278	230	277	220	286	445	279	ZNF280B
ENSG00000275005	1	0	0	0	0	2	0	0	0	
ENSG00000275006	0	0	0	0	0	0	0	0	0	Y_RNA
ENSG00000275011	1	0	1	2	1	0	0	4	8	ALOXE3P1
ENSG00000275012	0	0	0	0	0	0	0	0	0	
ENSG00000275014	0	0	0	0	0	0	0	0	0	RN7SL166P
ENSG00000275015	0	0	0	0	0	0	0	0	0	
ENSG00000275016	0	0	0	0	0	0	0	0	0	
ENSG00000275017	0	0	9	2	9	0	5	4	0	
ENSG00000275022	0	0	0	0	2	0	0	0	0	MIR6753
ENSG00000275023	5015	7854	9246	5605	7625	6337	10790	9392	5224	MLLT6
ENSG00000275024	0	0	0	0	0	1	0	0	0	
ENSG00000275025	0	6	1	4	1	2	2	2	8	
ENSG00000275026	0	0	0	0	0	0	0	0	0	GXYLT1P4
ENSG00000275029	0	0	0	3	0	0	0	0	0	HMGB1P24
ENSG00000275030	0	0	0	0	0	0	0	0	0	RNU6-538P
ENSG00000275033	0	0	0	0	0	0	0	0	0	
ENSG00000275034	0	0	0	0	0	0	0	0	0	TP53TG3E
ENSG00000275036	0	0	0	0	0	0	0	0	0	MIR8086
ENSG00000275038	38	50	86	47	32	30	46	67	44	
ENSG00000275040	0	0	0	0	0	0	0	0	0	
ENSG00000275041	0	0	0	0	0	2	0	0	2	Metazoa_SRP
ENSG00000275043	0	0	0	0	0	0	0	0	0	SNORD25
ENSG00000275046	0	0	0	0	0	0	0	0	0	
ENSG00000275048	0	2	0	0	0	0	0	0	0	BSNDP1
ENSG00000275052	2111	2889	2668	2440	2693	2326	1747	3167	2211	PPP4R3B
ENSG00000275054	0	0	0	0	0	0	0	0	0	
ENSG00000275055	12	5	7	7	11	5	4	11	2	
ENSG00000275056	14	4	3	12	6	2	2	1	0	
ENSG00000275060	0	0	0	0	0	0	0	0	0	PPP1R26P3
ENSG00000275061	0	0	0	0	0	0	0	0	0	SEPTIN7P15
ENSG00000275063	35	94	99	42	96	35	140	86	16	
ENSG00000275064	2	1	13	3	11	3	13	8	10	PDE4DIPP5
ENSG00000275066	2617	3340	3726	3230	3469	2889	4549	4911	3121	SYNRG
ENSG00000275067	0	0	0	0	0	0	0	0	0	MIR6825
ENSG00000275068	0	0	0	0	0	0	0	0	0	U6
ENSG00000275069	0	0	0	0	0	0	0	0	0	
ENSG00000275070	2	0	3	2	0	2	0	2	2	Metazoa_SRP
ENSG00000275071	0	0	0	0	0	0	0	0	0	
ENSG00000275072	0	0	0	0	0	0	0	0	0	SNORD50B
ENSG00000275074	248	197	196	353	207	363	392	413	370	NUDT18
ENSG00000275075	0	2	0	0	2	0	1	0	0	
ENSG00000275078	0	0	0	0	0	0	0	0	0	
ENSG00000275084	2	4	3	0	1	0	1	0	0	SNORD91B
ENSG00000275088	38	55	43	58	21	56	75	61	32	
ENSG00000275090	0	0	0	0	0	0	0	0	0	RN7SL296P
ENSG00000275091	1	0	0	0	4	0	3	1	6	
ENSG00000275092	10	6	2	2	4	8	0	7	7	
ENSG00000275094	0	0	0	0	0	0	0	0	0	
ENSG00000275097	1	0	0	0	1	4	0	1	2	
ENSG00000275101	0	0	0	0	0	0	0	0	0	MIR6766
ENSG00000275103	0	0	0	0	0	0	0	0	0	
ENSG00000275106	11	8	7	15	7	13	15	21	13	
ENSG00000275107	0	0	0	0	0	0	0	0	0	MIR6782
ENSG00000275108	0	0	0	0	0	0	0	0	0	U7
ENSG00000275109	0	0	0	0	0	0	0	0	0	MIR6504
ENSG00000275110	0	0	0	0	0	0	0	0	0	
ENSG00000275111	249	308	309	260	280	287	340	341	240	ZNF2
ENSG00000275113	0	0	0	0	0	0	0	1	0	GAGE2E
ENSG00000275115	0	0	0	0	0	0	0	0	0	
ENSG00000275119	0	0	0	0	0	0	0	0	0	
ENSG00000275120	6	6	3	3	4	6	13	2	5	ZSCAN2-AS1
ENSG00000275121	0	0	0	0	0	0	0	0	0	
ENSG00000275126	2	6	0	0	0	1	1	0	0	H4C13
ENSG00000275127	0	0	0	0	0	0	0	0	0	SNORD116-22
ENSG00000275128	0	0	0	0	0	0	0	0	0	RN7SL203P
ENSG00000275129	0	0	0	0	0	0	0	0	0	
ENSG00000275130	0	0	0	0	0	0	0	0	0	
ENSG00000275131	38	93	94	62	108	40	196	176	45	PDE4DIPP2
ENSG00000275132	0	0	0	0	2	0	0	0	0	RN7SL663P
ENSG00000275134	0	0	0	0	0	0	0	0	0	
ENSG00000275138	0	0	0	0	0	0	0	0	0	
ENSG00000275139	2	0	0	16	0	2	4	2	0	
ENSG00000275140	0	3	6	3	5	0	6	0	0	SEC22B3P
ENSG00000275141	0	0	0	0	0	0	0	0	0	MIR6888
ENSG00000275143	0	0	0	0	0	0	0	0	0	SCARNA16
ENSG00000275144	0	0	0	0	0	2	0	0	0	SNX18P5
ENSG00000275146	0	0	0	0	0	0	0	0	0	
ENSG00000275152	0	0	0	0	0	0	0	2	0	CCL16
ENSG00000275154	0	0	0	0	0	0	0	0	0	U3
ENSG00000275155	23	13	11	17	23	5	11	14	31	
ENSG00000275157	0	0	0	0	0	0	0	0	0	
ENSG00000275158	0	0	0	0	0	0	0	0	0	TRBV12-5
ENSG00000275160	31	37	38	32	33	7	31	40	29	RPL7AP45
ENSG00000275161	0	0	0	0	0	0	0	0	0	
ENSG00000275162	5	0	2	0	0	0	2	0	0	
ENSG00000275163	0	0	0	0	0	0	0	0	0	
ENSG00000275166	0	0	0	0	0	0	0	0	0	MIR6814
ENSG00000275167	0	0	0	0	0	0	0	0	0	MIR6815
ENSG00000275170	0	0	0	0	0	0	0	0	0	FRG2MP
ENSG00000275173	0	0	0	0	0	0	0	0	0	
ENSG00000275174	0	0	0	0	0	0	0	0	0	U6
ENSG00000275178	0	0	0	0	0	0	0	0	0	
ENSG00000275180	9	21	22	33	11	25	6	6	26	
ENSG00000275183	390	316	300	358	291	477	499	348	358	LENG9
ENSG00000275185	0	0	0	0	0	0	0	0	0	
ENSG00000275186	0	0	0	0	0	0	0	0	0	
ENSG00000275191	9	6	2	10	12	5	3	4	5	
ENSG00000275194	0	0	0	0	0	0	0	0	0	FAM9CP1
ENSG00000275197	0	0	0	0	0	0	0	0	0	
ENSG00000275198	10	17	12	8	41	16	13	21	20	LINC02960
ENSG00000275201	0	0	0	0	0	0	0	0	0	
ENSG00000275202	84	91	96	79	46	55	66	63	82	
ENSG00000275206	0	0	0	0	0	0	0	0	0	
ENSG00000275207	0	0	0	5	0	0	0	0	0	MIR6740
ENSG00000275208	0	0	0	0	0	0	0	0	0	MIR6745
ENSG00000275210	0	0	0	0	0	0	0	0	0	
ENSG00000275212	0	0	0	0	0	0	0	1	0	LINC02826
ENSG00000275213	0	0	0	0	0	0	0	0	0	Metazoa_SRP
ENSG00000275215	0	0	1	0	1	0	1	0	0	RNA5-8SN3
ENSG00000275219	0	0	0	0	0	0	0	0	0	U2
ENSG00000275221	3	20	14	20	8	5	14	20	13	H2AC15
ENSG00000275222	0	0	0	0	0	0	0	0	0	Metazoa_SRP
ENSG00000275223	5	21	18	14	30	11	18	13	16	
ENSG00000275226	0	0	0	0	0	0	0	0	0	LINC00547
ENSG00000275227	0	0	0	0	0	0	0	0	0	
ENSG00000275228	0	0	0	0	0	0	0	0	0	
ENSG00000275229	0	0	0	0	0	0	0	0	0	RNU1-68P
ENSG00000275230	0	0	0	0	0	0	0	0	0	RN7SL544P
ENSG00000275231	0	0	0	0	0	0	0	0	0	
ENSG00000275232	0	0	0	2	0	0	0	0	0	NA
ENSG00000275234	0	0	0	2	0	0	0	0	0	
ENSG00000275236	0	0	0	6	0	4	1	0	6	
ENSG00000275238	0	3	2	4	3	7	1	4	11	MIR4734
ENSG00000275239	0	0	0	0	0	0	0	0	0	FAM242F
ENSG00000275243	0	0	0	0	0	0	0	0	0	TRBV16
ENSG00000275248	0	0	0	0	0	0	0	0	2	
ENSG00000275249	0	0	0	0	0	0	0	0	0	
ENSG00000275250	0	0	0	0	0	0	0	0	0	
ENSG00000275254	0	0	0	0	0	0	0	0	0	
ENSG00000275256	0	0	0	0	0	0	0	0	0	MRPS31P1
ENSG00000275259	0	0	0	0	0	0	0	0	0	MIR6511A1
ENSG00000275263	10	13	6	12	6	4	14	5	21	
ENSG00000275265	3	0	8	6	0	0	1	0	0	
ENSG00000275266	0	0	0	0	0	0	0	0	0	
ENSG00000275268	0	0	0	0	0	0	0	0	0	U7
ENSG00000275273	0	0	0	0	0	0	0	0	0	MIR6780A
ENSG00000275278	0	0	0	0	0	0	0	0	0	
ENSG00000275280	0	0	0	0	0	0	0	0	0	
ENSG00000275285	0	0	0	1	0	0	0	0	0	
ENSG00000275286	0	0	0	0	0	0	1	0	0	
ENSG00000275287	0	0	0	0	0	0	0	0	0	Metazoa_SRP
ENSG00000275291	0	0	0	0	0	1	0	0	0	RNVU1-26
ENSG00000275293	0	0	0	0	0	0	0	0	0	Metazoa_SRP
ENSG00000275295	0	0	0	0	0	0	0	0	0	
ENSG00000275296	0	0	0	0	0	0	0	0	0	
ENSG00000275297	5	1	0	1	0	4	3	5	1	
ENSG00000275302	0	0	0	0	0	0	0	0	10	CCL4
ENSG00000275305	0	0	0	0	0	0	0	0	0	RNA5SP528
ENSG00000275307	0	0	0	0	0	0	0	0	0	
ENSG00000275310	0	0	0	0	0	0	0	0	0	
ENSG00000275312	0	0	0	0	0	2	0	0	0	
ENSG00000275314	0	0	0	0	0	0	0	0	0	
ENSG00000275315	0	0	0	0	0	0	0	0	0	
ENSG00000275318	5	8	21	23	18	6	4	12	24	
ENSG00000275319	0	0	0	0	0	0	0	0	0	Metazoa_SRP
ENSG00000275320	0	0	0	0	0	0	0	0	0	
ENSG00000275322	0	3	0	0	0	0	0	0	2	
ENSG00000275325	0	0	0	0	0	0	0	2	0	PDCD6IPP1
ENSG00000275327	0	0	0	0	0	0	0	0	0	
ENSG00000275328	11	0	6	9	0	5	3	3	0	SPDYE19P
ENSG00000275329	4	11	4	2	0	8	3	16	13	
ENSG00000275332	0	0	0	0	0	0	0	0	0	
ENSG00000275334	0	0	0	0	0	1	0	3	0	MIR5787
ENSG00000275335	0	0	0	0	0	0	0	0	0	MIR8088
ENSG00000275337	0	0	0	0	0	0	0	0	0	RN7SL680P
ENSG00000275339	0	0	3	0	1	0	0	0	1	
ENSG00000275340	0	0	0	0	0	0	0	0	0	FGD5P1
ENSG00000275342	356	500	463	498	550	559	655	580	352	PRAG1
ENSG00000275343	0	0	0	0	1	0	0	0	0	
ENSG00000275344	0	0	0	0	0	0	0	0	0	MIR6503
ENSG00000275345	1	1	1	0	2	0	0	0	2	
ENSG00000275348	0	0	0	0	0	0	0	0	0	
ENSG00000275350	0	0	0	0	0	0	0	0	0	
ENSG00000275352	0	0	0	0	0	0	0	0	0	
ENSG00000275355	0	1	0	0	0	0	0	0	0	Metazoa_SRP
ENSG00000275356	18	11	16	25	15	20	31	25	15	LINC03043
ENSG00000275358	0	0	0	0	0	0	0	0	0	
ENSG00000275359	0	0	0	0	0	0	0	0	0	
ENSG00000275360	0	0	0	0	0	0	0	0	0	MIR6868
ENSG00000275361	0	0	0	0	0	0	0	0	0	
ENSG00000275362	0	0	0	0	0	0	0	0	0	Metazoa_SRP
ENSG00000275363	0	0	0	0	0	0	0	0	0	MPHOSPH10P9
ENSG00000275367	8	10	9	29	8	13	8	12	17	
ENSG00000275371	1	7	14	11	1	8	15	6	7	
ENSG00000275372	0	0	0	0	0	0	0	0	0	
ENSG00000275373	0	0	0	0	0	0	0	0	0	MIR6124
ENSG00000275374	0	7	3	4	8	0	8	6	1	GUSBP19
ENSG00000275377	0	0	0	0	0	0	0	0	0	MIR1299
ENSG00000275379	5	2	0	2	2	0	0	0	0	H3C11
ENSG00000275381	0	0	6	0	1	5	4	4	0	
ENSG00000275383	6	2	2	4	2	0	4	4	0	
ENSG00000275385	0	0	0	0	0	0	0	0	0	CCL18
ENSG00000275386	0	0	0	0	0	0	0	0	0	
ENSG00000275387	0	0	0	0	0	0	0	0	0	
ENSG00000275389	9	4	18	23	8	11	8	16	4	
ENSG00000275390	3	0	0	0	0	0	0	0	0	
ENSG00000275391	0	0	0	0	0	0	0	0	0	MIR6770-3
ENSG00000275392	0	0	0	0	0	0	0	0	0	
ENSG00000275393	0	0	3	10	0	10	0	8	13	
ENSG00000275395	36	22	18	41	32	15	54	23	13	FCGBP
ENSG00000275400	0	0	0	0	0	0	0	0	0	
ENSG00000275401	0	10	0	2	0	7	0	2	0	
ENSG00000275405	4	0	0	0	0	0	0	0	0	U1
ENSG00000275406	0	0	0	0	0	0	0	0	0	
ENSG00000275409	1	0	2	0	1	2	0	2	0	
ENSG00000275410	2	0	0	10	0	0	1	0	4	HNF1B
ENSG00000275411	0	0	0	0	0	0	0	0	0	MIR6882
ENSG00000275413	1	2	0	4	0	3	4	0	20	
ENSG00000275414	0	0	0	0	0	0	0	0	0	
ENSG00000275417	0	0	0	0	0	0	0	0	0	
ENSG00000275418	0	0	0	0	0	0	0	0	0	LINC03110
ENSG00000275419	0	0	0	0	0	0	0	0	0	
ENSG00000275423	0	0	0	0	0	0	0	0	0	VN1R18P
ENSG00000275426	0	0	0	0	0	0	0	0	2	
ENSG00000275427	0	0	0	0	0	0	0	0	0	
ENSG00000275429	0	0	0	0	0	0	0	0	0	MIR6862-1
ENSG00000275431	0	0	0	0	0	0	0	0	0	
ENSG00000275432	0	0	0	0	0	0	0	0	0	YPEL5P4
ENSG00000275437	9	14	29	22	36	15	44	6	6	
ENSG00000275438	0	0	0	0	0	0	0	0	0	
ENSG00000275441	1	1	7	6	2	5	2	0	2	
ENSG00000275443	0	0	0	0	0	0	0	0	0	
ENSG00000275445	0	1	0	4	0	0	1	2	1	
ENSG00000275448	0	0	0	0	0	0	0	0	0	
ENSG00000275449	0	0	2	0	4	3	2	1	0	MIR6859-3
ENSG00000275450	16	18	15	19	14	5	11	22	2	
ENSG00000275451	0	0	0	0	0	0	0	0	0	MIR6085
ENSG00000275453	0	0	0	0	0	0	0	0	0	MIR548O2
ENSG00000275454	2	6	5	6	6	8	7	11	0	
ENSG00000275455	0	0	0	0	0	0	0	0	0	MIR7852
ENSG00000275457	209	134	100	190	73	170	90	127	161	
ENSG00000275458	0	0	0	0	0	0	0	0	0	MIR6809
ENSG00000275460	0	0	0	0	0	0	0	0	0	Metazoa_SRP
ENSG00000275461	0	0	0	0	0	0	0	0	0	
ENSG00000275464	1387	1531	1723	1685	1609	1549	1952	1942	1697	
ENSG00000275465	0	0	0	0	0	0	0	0	0	
ENSG00000275467	0	0	0	0	0	0	0	0	0	
ENSG00000275468	2	3	2	7	0	2	21	2	1	
ENSG00000275469	0	0	0	0	0	0	0	0	0	MIR6130
ENSG00000275475	0	0	0	0	0	0	0	0	0	IGHV3-54
ENSG00000275476	0	4	5	6	3	9	0	6	16	
ENSG00000275479	6	7	6	7	1	4	2	2	6	
ENSG00000275480	0	0	0	0	0	0	0	0	0	
ENSG00000275481	10	11	20	4	4	30	0	19	10	
ENSG00000275484	8	6	4	19	3	11	5	11	6	
ENSG00000275485	2	0	9	2	1	0	0	0	2	
ENSG00000275488	2	0	0	1	0	0	0	0	0	
ENSG00000275489	0	0	0	0	0	0	0	0	0	SPMAP1
ENSG00000275490	0	0	0	0	0	0	0	0	0	
ENSG00000275491	2	0	1	6	1	0	0	0	0	LINC01730
ENSG00000275493	4	3	5	1	5	4	17	9	3	
ENSG00000275494	30	11	10	33	27	25	28	21	15	
ENSG00000275496	24	34	58	13	40	30	74	28	33	
ENSG00000275497	0	0	0	0	0	0	0	0	0	
ENSG00000275502	0	0	0	0	0	0	0	0	0	
ENSG00000275503	0	0	0	0	0	0	0	0	0	
ENSG00000275504	0	0	0	0	0	0	0	0	0	U7
ENSG00000275506	1	0	0	0	0	0	0	0	2	H3P25
ENSG00000275508	0	0	0	0	0	0	0	0	0	
ENSG00000275512	0	0	0	0	0	6	2	0	0	
ENSG00000275515	0	2	0	0	0	0	1	0	0	
ENSG00000275516	0	0	0	0	0	0	0	0	0	
ENSG00000275518	0	0	0	0	0	0	0	0	0	MIR6718
ENSG00000275519	0	1	4	0	0	1	1	0	0	MIR6804
ENSG00000275520	0	0	0	0	0	0	0	0	0	FAM236A
ENSG00000275523	0	0	0	0	0	0	0	0	0	MIR6508
